"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.89069538996328e-63,0.327948880319129,0.406,0.303,2.88159772376636e-58,"LPS-P","ITM2B"
5.86914120766647e-63,0.43633369884919,0.277,0.192,3.45809799955708e-58,"LPS-P","MAML2"
1.12269231863143e-62,0.384559843742762,0.27,0.185,6.61490314137639e-58,"LPS-P","ABI1"
3.94521875792131e-62,0.37043262674461,0.952,0.933,2.32452289216723e-57,"LPS-P","RNR2"
8.479161502296e-62,0.391778799564908,0.328,0.238,4.9959219571528e-57,"LPS-P","SPATS2L"
1.30986474368062e-61,0.393709794245821,0.287,0.201,7.71772306976619e-57,"LPS-P","PARD3"
1.90656667310238e-61,0.427637621388068,0.279,0.194,1.12334908379192e-56,"LPS-P","FHL2"
2.21866206591995e-61,0.403695487227778,0.31,0.222,1.30723568924003e-56,"LPS-P","ITGB8"
2.38936177554028e-61,0.398926589261864,0.302,0.213,1.40781195814833e-56,"LPS-P","DHRS3"
3.60069713352197e-61,0.442167770955162,0.264,0.181,2.12153075107115e-56,"LPS-P","PSAP"
5.92641052282831e-61,0.459275379898141,0.281,0.197,3.49184108005044e-56,"LPS-P","CTSC"
7.22186014386986e-61,0.35268046877661,0.316,0.226,4.25511999676812e-56,"LPS-P","TMBIM6"
7.44925788421927e-61,0.409743344075484,0.283,0.198,4.389102745382e-56,"LPS-P","CMTM6"
1.15926705423264e-60,0.449298461796993,0.27,0.187,6.83040148353873e-56,"LPS-P","ADK"
1.92012164449481e-60,0.54708214489813,0.253,0.173,1.13133567293634e-55,"LPS-P","CSTB"
2.67207670266862e-60,0.407793880218558,0.291,0.205,1.57438759321235e-55,"LPS-P","SRP14"
6.07884375959715e-60,0.325073955147158,0.367,0.273,3.58165474315464e-55,"LPS-P","CD9"
7.67470145325743e-60,0.412379094464198,0.311,0.224,4.52193409625928e-55,"LPS-P","AREG"
1.0910151996062e-59,0.357784738816621,0.325,0.235,6.42826155607973e-55,"LPS-P","CAV1"
