"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.14015254229632,0.666,0.766,0,"0","RPL36AL"
0,1.04400233360632,0.734,0.825,0,"0","CALM1"
0,0.81788118065606,0.859,0.948,0,"0","RPS24"
0,1.44145609409302,0.584,0.508,0,"0","HNRNPA3"
0,0.940197152100797,0.872,0.943,0,"0","RPS4X"
0,1.11463493846768,0.624,0.556,0,"0","TUBA4A"
0,1.02575761684811,0.864,0.927,0,"0","RPS23"
0,1.07524197712558,0.873,0.922,0,"0","RPLP0"
0,1.6157386729975,0.964,0.916,0,"0","DDX5"
0,0.789596110123135,0.943,0.985,0,"0","RPS19"
0,1.00622363420737,0.933,0.974,0,"0","RPL34"
0,1.30355033135815,0.85,0.887,0,"0","RPS5"
0,0.893419853420967,0.951,0.986,0,"0","RPL28"
0,0.593392271424334,0.955,0.99,0,"0","RPL13"
0,1.1861705634895,0.93,0.965,0,"0","RPL23"
0,1.08374148857818,0.943,0.977,0,"0","RACK1"
0,1.28894726980727,0.641,0.675,0,"0","SERBP1"
0,1.45262345462044,0.667,0.701,0,"0","LOC124905331"
0,1.29739132453185,0.816,0.782,0,"0","YBX1"
0,1.37446433843651,0.851,0.884,0,"0","RPS21"
0,1.53682927776831,0.557,0.524,0,"0","CCT2"
0,1.62398133423844,0.957,0.928,0,"0","UBA52"
0,0.920301932896999,0.952,0.98,0,"0","RPL11"
0,0.985860807836628,0.955,0.979,0,"0","RPL19"
0,2.20270755710629,0.812,0.788,0,"0","HSPA5"
0,1.3019809679684,0.924,0.948,0,"0","PABPC1"
0,1.18600551249694,0.942,0.964,0,"0","RPL18A"
0,1.23101060737891,0.946,0.967,0,"0","RPL37"
0,1.0782320603216,0.958,0.939,0,"0","H3-3B"
0,1.42741349013578,0.723,0.704,0,"0","NAP1L1"
0,1.45860971711637,0.936,0.952,0,"0","FAU"
0,1.19457448576342,0.977,0.989,0,"0","RPL30"
0,1.29431675707422,0.933,0.945,0,"0","S100A6"
0,1.33780078172535,0.951,0.96,0,"0","RPS20"
0,1.17900510587066,0.983,0.99,0,"0","RPS14"
0,1.25157842535498,0.99,0.992,0,"0","RPL8"
2.6089505932164e-300,1.9980027145591,0.358,0.219,1.5371936895231e-295,"0","RPS23P8"
4.59741049977615e-285,2.09037251699623,0.352,0.222,2.70879426646811e-280,"0","NDUFA6"
1.64007018284903e-279,1.11056264538955,0.63,0.741,9.66329351734647e-275,"0","EIF4G2"
5.27419508074981e-265,1.98768522137559,0.327,0.195,3.10755574157779e-260,"0","CWC22"
