"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DCTN21",3.1087163991565e-77,0.985433040877203,0.275,0.097,1.83165570238301e-72,"7","DCTN2"
"CD472",4.6159096785825e-77,0.91616102884012,0.296,0.108,2.71969398262081e-72,"7","CD47"
"RSRC14",4.87203947215428e-77,0.44354037459928,0.448,0.192,2.8706056569933e-72,"7","RSRC1"
"ATP5MK1",7.65440353968614e-77,0.34280859941246,0.449,0.19,4.50997456558308e-72,"7","ATP5MK"
"MVP1",9.8159231172573e-77,0.844218758486021,0.254,0.085,5.783541900688e-72,"7","MVP"
"PIK3CA1",1.64653393035089e-76,0.816530376323421,0.275,0.097,9.70137791762744e-72,"7","PIK3CA"
"ARID1B3",1.65498126613233e-76,0.500122692898418,0.385,0.155,9.75114962005167e-72,"7","ARID1B"
"BEX33",1.8605039176151e-76,0.698499636205946,0.372,0.15,1.09620890825882e-71,"7","BEX3"
"PDE7A4",2.6860592820931e-76,0.930889072204974,0.394,0.167,1.58262612900926e-71,"7","PDE7A"
"HDGFL34",3.40202644524854e-76,0.903890071780788,0.327,0.127,2.00447398154044e-71,"7","HDGFL3"
"TMEM1233",3.80873204526276e-76,1.10502737610949,0.302,0.112,2.24410492106882e-71,"7","TMEM123"
"PTOV11",4.16311288551776e-76,0.912893538147195,0.27,0.094,2.45290611214706e-71,"7","PTOV1"
"MIB11",4.35163316823847e-76,0.765952999323898,0.261,0.089,2.56398226272611e-71,"7","MIB1"
"KIAA02324",1.11604584693192e-75,0.638973919456051,0.345,0.135,6.57574213012289e-71,"7","KIAA0232"
"BAZ2B",2.01595200796652e-75,0.283031487492744,0.478,0.208,1.18779892309387e-70,"7","BAZ2B"
"ESYT23",2.33472072139986e-75,0.841762721420628,0.298,0.109,1.3756174490488e-70,"7","ESYT2"
"MRFAP14",4.18392321666878e-75,0.566573967758155,0.361,0.144,2.46516755926124e-70,"7","MRFAP1"
"ENO14",4.81478548358811e-75,0.454926109318939,0.76,0.375,2.83687160693012e-70,"7","ENO1"
"TCEAL44",4.83433622766044e-75,1.02693406982982,0.326,0.126,2.84839090533753e-70,"7","TCEAL4"
"GTF2I3",7.42804420011725e-75,1.01920275360075,0.278,0.1,4.37660364270908e-70,"7","GTF2I"
"GBF11",1.17309363078873e-74,0.741152162755638,0.258,0.089,6.91186767260719e-70,"7","GBF1"
"SQLE1",1.19616268232282e-74,0.809314012181683,0.306,0.113,7.04779052424604e-70,"7","SQLE"
"GPHN3",1.25756054072518e-74,0.852878864277105,0.334,0.132,7.40954670595278e-70,"7","GPHN"
"PSMA13",1.25766491925103e-74,0.771796291102756,0.334,0.132,7.41016170422707e-70,"7","PSMA1"
"USP314",1.937161628493e-74,0.996449758118595,0.335,0.133,1.14137563150808e-69,"7","USP31"
"BHLHE414",2.09399636767255e-74,1.0523658765756,0.325,0.127,1.23378265983267e-69,"7","BHLHE41"
"TGFBI4",2.150541033407e-74,1.06666313523899,0.29,0.107,1.2670987768834e-69,"7","TGFBI"
"SRP193",2.43265192695573e-74,0.617533555954376,0.334,0.129,1.43331851536231e-69,"7","SRP19"
"LY6K4",5.1803798585408e-74,1.16311577691983,0.301,0.114,3.05227981265224e-69,"7","LY6K"
"UBXN71",8.12571403846579e-74,0.988762365159126,0.251,0.086,4.78767071146405e-69,"7","UBXN7"
"UBE2D13",9.05220931719009e-74,0.851860919257024,0.292,0.108,5.3335617296884e-69,"7","UBE2D1"
"NSRP14",9.45918256880938e-74,0.657188553369316,0.331,0.128,5.57335036954249e-69,"7","NSRP1"
"BTF34",1.07233139645687e-73,0.467338609467497,0.795,0.408,6.31817658792388e-69,"7","BTF3"
"NFAT52",1.28769486637099e-73,0.284664811085114,0.51,0.23,7.58709815265787e-69,"7","NFAT5"
"MORC31",1.33792068934651e-73,0.356968883574272,0.34,0.132,7.88302870162964e-69,"7","MORC3"
"GCLC1",1.62478417240592e-73,0.737126740850958,0.256,0.088,9.57322834381567e-69,"7","GCLC"
"CHD2",2.18900737364486e-73,0.258027295336293,0.643,0.309,1.28976314455155e-68,"7","CHD2"
"RPL393",2.21676141867054e-73,1.02534560528742,0.318,0.123,1.30611582788068e-68,"7","RPL39"
"ARHGEF122",2.35704163241052e-73,0.590185219680192,0.315,0.119,1.38876892981628e-68,"7","ARHGEF12"
"TASOR23",3.10624397279324e-73,1.21630558771025,0.276,0.101,1.83019894876978e-68,"7","TASOR2"
"PHLDA14",4.75036760284564e-73,0.48171340457334,0.557,0.261,2.79891659159665e-68,"7","PHLDA1"
"TRMT1123",7.42814291453145e-73,1.21441695161398,0.281,0.104,4.37666180524193e-68,"7","TRMT112"
"SLAIN2",1.28811286401747e-72,0.349962895843411,0.346,0.135,7.58956099479093e-68,"7","SLAIN2"
"LAMP11",2.95880115201029e-72,0.943354129663379,0.256,0.089,1.74332563876446e-67,"7","LAMP1"
"KPNA61",3.13324847185663e-72,0.793736203238083,0.26,0.091,1.84610999961793e-67,"7","KPNA6"
"DOCK14",3.36874705346237e-72,0.772262687289653,0.345,0.139,1.98486576390003e-67,"7","DOCK1"
"SREK1IP13",5.43269850311976e-72,0.923024306430646,0.28,0.102,3.20094595803816e-67,"7","SREK1IP1"
"INHBA3",6.60052607522674e-72,0.514037488837375,0.725,0.381,3.88902996352359e-67,"7","INHBA"
"FOSB3",7.47628812700811e-72,0.340078022619855,0.567,0.266,4.40502896443318e-67,"7","FOSB"
"ATP5PD4",1.97384886760174e-71,0.935200289165614,0.326,0.129,1.16299175279094e-66,"7","ATP5PD"
"EDIL32",2.00464708337353e-71,1.18881332296635,0.254,0.089,1.18113806152369e-66,"7","EDIL3"
"USP121",2.03829836559356e-71,0.859998865940373,0.259,0.091,1.20096539700772e-66,"7","USP12"
"PPP2R1A1",2.41232175065394e-71,0.980676264485429,0.25,0.087,1.4213399754853e-66,"7","PPP2R1A"
"TM7SF33",3.23726579807373e-71,1.19991007689937,0.27,0.099,1.90739700822504e-66,"7","TM7SF3"
"AP1G1",4.58392865387141e-71,0.287185470769586,0.317,0.12,2.70085076286103e-66,"7","AP1G1"
"PLIN32",5.39947441641892e-71,1.31827241092129,0.259,0.094,3.18137032615403e-66,"7","PLIN3"
"C19orf334",6.61154716485223e-71,0.99061250786755,0.315,0.124,3.89552358953094e-66,"7","C19orf33"
"DRAP14",7.13201935506128e-71,0.628712622792912,0.346,0.139,4.20218580400211e-66,"7","DRAP1"
"CCSER2",7.89309084365097e-71,0.669785156754077,0.265,0.094,4.65060912507915e-66,"7","CCSER2"
"PSMD84",8.02539983150049e-71,0.425621361051614,0.458,0.204,4.72856558072009e-66,"7","PSMD8"
"RUFY31",1.31255419275775e-70,0.933217626630237,0.251,0.088,7.73356930372867e-66,"7","RUFY3"
"PARK74",1.64830698933143e-70,0.783237141039584,0.364,0.15,9.71182478114076e-66,"7","PARK7"
"NDUFS63",1.74055646947813e-70,1.05862074407486,0.279,0.103,1.02553587181652e-65,"7","NDUFS6"
"UBQLN11",1.96066888453383e-70,0.95423822711202,0.254,0.09,1.15522610676733e-65,"7","UBQLN1"
"PSMD93",2.10364038790449e-70,1.05330717996797,0.266,0.097,1.23946491655332e-65,"7","PSMD9"
"SETX4",3.2738673883794e-70,0.606199834888262,0.376,0.157,1.92896266523314e-65,"7","SETX"
"WDR12",4.78473930317705e-70,0.709438002501519,0.29,0.109,2.81916839743192e-65,"7","WDR1"
"PTPN16",5.20063133721676e-70,1.13158688436059,0.263,0.095,3.06421198388812e-65,"7","PTPN1"
"RAB181",5.27308236833247e-70,0.353840667978014,0.332,0.13,3.10690013142149e-65,"7","RAB18"
"ACKR34",5.71521908194487e-70,0.926031183197609,0.37,0.158,3.36740708308192e-65,"7","ACKR3"
"PPP6R32",1.60961539963135e-69,0.778319655142529,0.279,0.104,9.48385393462789e-65,"7","PPP6R3"
"NDUFC11",1.73770539405434e-69,0.936100037600018,0.262,0.095,1.02385601817682e-64,"7","NDUFC1"
"ARL6IP44",1.84254863983374e-69,0.598515170361903,0.359,0.149,1.08562965859004e-64,"7","ARL6IP4"
"MIA22",2.36747968130969e-69,0.655381033368579,0.288,0.108,1.39491902822767e-64,"7","MIA2"
"MESD4",2.81691278152801e-69,0.742536012932747,0.342,0.139,1.65972501087631e-64,"7","MESD"
"COL12A12",3.18826302213694e-69,1.21301267927945,0.266,0.098,1.87852457264308e-64,"7","COL12A1"
"CBLB3",3.78095832455789e-69,0.843149479694345,0.34,0.139,2.22774064482951e-64,"7","CBLB"
"TMCC14",6.53777282404226e-69,1.13615050235335,0.267,0.099,3.8520557479257e-64,"7","TMCC1"
"SRI4",8.35838630583776e-69,0.684869128176159,0.402,0.175,4.92476121139961e-64,"7","SRI"
"MAPK6",1.20631554739055e-68,0.691195576427852,0.261,0.093,7.10761120522513e-64,"7","MAPK6"
"SNHG64",1.36724733504892e-68,0.855962649221537,0.356,0.148,8.05582129810823e-64,"7","SNHG6"
"CHCHD103",1.53311175504773e-68,1.02768434020546,0.29,0.11,9.03309446074124e-64,"7","CHCHD10"
"IRF2",1.86602027859702e-68,0.291579190092475,0.25,0.086,1.09945914814937e-63,"7","IRF2"
"BTG21",2.67644453866016e-68,0.308890676010751,0.313,0.12,1.57696112217856e-63,"7","BTG2"
"CALD13",5.33190462839777e-68,0.359567300166734,0.783,0.394,3.14155820705197e-63,"7","CALD1"
"DARS14",8.72753045376407e-68,0.659279629282753,0.331,0.133,5.14226094335779e-63,"7","DARS1"
"SPIDR3",9.86830608549553e-68,0.977622692722846,0.313,0.124,5.81440594557397e-63,"7","SPIDR"
"GADD45GIP13",1.43333078164744e-67,0.979847266434326,0.293,0.114,8.44518496546672e-63,"7","GADD45GIP1"
"ZFAND63",1.74507382166634e-67,0.367317199447006,0.373,0.155,1.0281974957258e-62,"7","ZFAND6"
"SUGT12",1.84054646206613e-67,0.520479490348944,0.298,0.114,1.08444997544936e-62,"7","SUGT1"
"RAB11A",2.24682737410393e-67,0.340707186970594,0.355,0.146,1.32383068882204e-62,"7","RAB11A"
"RICTOR",2.57147949558154e-67,0.486807492983853,0.261,0.094,1.51511571879664e-62,"7","RICTOR"
"SMG61",3.42458343663029e-67,0.658341010512746,0.256,0.092,2.01776456086257e-62,"7","SMG6"
"HMGA14",4.56111019216015e-67,0.364395066647741,0.652,0.319,2.68740612522076e-62,"7","HMGA1"
"CDH133",4.76099030683934e-67,0.680885094657261,0.371,0.156,2.80517548878974e-62,"7","CDH13"
"CHD93",4.83508761539886e-67,0.427881480524046,0.388,0.166,2.84883362299301e-62,"7","CHD9"
"RNF13",5.05256291682094e-67,0.448947007602875,0.287,0.108,2.9769700705909e-62,"7","RNF13"
"EGR12",5.94044685105382e-67,0.377328665356323,0.523,0.249,3.50011128464091e-62,"7","EGR1"
"SEC11A4",1.13716984552748e-66,0.374147059838401,0.4,0.172,6.70020472984793e-62,"7","SEC11A"
"TP634",1.59646311694604e-66,0.842048715121182,0.353,0.148,9.40636068504604e-62,"7","TP63"
"CAV14",1.67804408730222e-66,0.298050824563205,0.57,0.268,9.8870357623847e-62,"7","CAV1"
"CBR14",3.80735867591674e-66,0.686881594098275,0.392,0.173,2.24329573185015e-61,"7","CBR1"
"IFI27L23",4.31580235792735e-66,0.94410996276686,0.275,0.104,2.54287074929079e-61,"7","IFI27L2"
"PCMTD1",5.14527308612629e-66,0.45833174556741,0.29,0.11,3.03159490234561e-61,"7","PCMTD1"
"ATP11B3",5.32181842304537e-66,0.4109446536741,0.389,0.168,3.13561541485833e-61,"7","ATP11B"
"SYF21",5.95177898562253e-66,0.950737590993682,0.25,0.091,3.50678817832879e-61,"7","SYF2"
"PKM4",6.70523571262482e-66,0.358066654255939,0.728,0.371,3.95072488187854e-61,"7","PKM"
"RPS254",7.39495640752352e-66,0.42591937814065,0.794,0.417,4.35710831531286e-61,"7","RPS25"
"METTL52",1.00387939858222e-65,0.849839609936516,0.278,0.106,5.91485741644642e-61,"7","METTL5"
"ST134",1.27882633445934e-65,0.482042028515351,0.43,0.193,7.53484476263446e-61,"7","ST13"
"FOSL14",1.71963140985463e-65,0.708418184470419,0.324,0.131,1.01320682668635e-60,"7","FOSL1"
"SEPTIN23",2.41429072962692e-65,0.807924372257954,0.298,0.118,1.42250009789618e-60,"7","SEPTIN2"
"UQCRC22",8.74752504112417e-65,0.811107516107286,0.27,0.102,5.15404175423036e-60,"7","UQCRC2"
"OCIAD14",9.23329123807505e-65,0.426809977627675,0.42,0.187,5.44025519747382e-60,"7","OCIAD1"
"LAMA33",1.09411575592334e-64,0.59140501824983,0.41,0.186,6.44653003390032e-60,"7","LAMA3"
"DIAPH23",1.1778554312885e-64,0.639932028991993,0.322,0.132,6.93992420115183e-60,"7","DIAPH2"
"DYNC1I22",1.17920518343129e-64,0.750510770121492,0.277,0.106,6.94787694077718e-60,"7","DYNC1I2"
"LRCH32",1.22417325448454e-64,0.676205341393533,0.296,0.117,7.21282881542289e-60,"7","LRCH3"
"EPC11",1.84481095405472e-64,0.355466904476964,0.308,0.121,1.08696261412904e-59,"7","EPC1"
"TBC1D52",2.82767585702049e-64,0.845547616335241,0.269,0.102,1.66606661495647e-59,"7","TBC1D5"
"CAMTA11",4.26347255939132e-64,0.352236188282263,0.297,0.115,2.51203803199337e-59,"7","CAMTA1"
"NOL74",6.41139772560217e-64,0.427386341608656,0.361,0.152,3.7775955399248e-59,"7","NOL7"
"DYRK1A3",8.35267660638555e-64,0.699868414010847,0.293,0.116,4.92139705648237e-59,"7","DYRK1A"
"RSL1D14",8.48653942886921e-64,0.777637648894557,0.382,0.169,5.00026903148974e-59,"7","RSL1D1"
"UBL52",2.29700358112725e-63,0.293983967296959,0.491,0.231,1.35339451000017e-58,"7","UBL5"
"ENSA1",2.75531341689077e-63,0.773732164035533,0.251,0.092,1.62343066523204e-58,"7","ENSA"
"MDH23",5.4341362544117e-63,0.729090508860402,0.317,0.131,3.20179308109937e-58,"7","MDH2"
"VPS283",6.89559813651388e-63,0.430278904196697,0.342,0.143,4.06288642203398e-58,"7","VPS28"
"SLC25A361",7.41176956865259e-63,0.764680863884213,0.265,0.101,4.3670146298501e-58,"7","SLC25A36"
"COPS93",1.06311642612551e-62,0.78604756200542,0.274,0.107,6.26388198273153e-58,"7","COPS9"
"CTDSPL3",1.196268478056e-62,0.924270620950809,0.263,0.1,7.04841387270595e-58,"7","CTDSPL"
"LOC1079863244",1.62322884255591e-62,0.983509136953296,0.347,0.151,9.56406434033941e-58,"7","LOC107986324"
"NAMPT4",1.66860383603817e-62,0.638173046741007,0.375,0.166,9.83141380193687e-58,"7","NAMPT"
"STXBP3",1.85886182856025e-62,0.346864180948184,0.27,0.102,1.0952413893877e-57,"7","STXBP3"
"ECH13",1.89653642171915e-62,0.978731204535881,0.25,0.092,1.11743925967693e-57,"7","ECH1"
"TEAD11",2.62150268440081e-62,0.358205324998892,0.339,0.141,1.54458938164896e-57,"7","TEAD1"
"MARCHF73",2.89462193435358e-62,0.308503853774975,0.4,0.177,1.70551124372113e-57,"7","MARCHF7"
"ARF53",2.99646058584434e-62,0.272948670765975,0.475,0.222,1.76551457717948e-57,"7","ARF5"
"UBL31",3.03002796266122e-62,0.710532267505719,0.272,0.105,1.78529247559999e-57,"7","UBL3"
"CD994",5.34115219890997e-62,1.19269633448679,0.258,0.099,3.14700687559776e-57,"7","CD99"
"CDC42BPB3",1.10775224181549e-61,0.356495477981388,0.333,0.139,6.52687620877689e-57,"7","CDC42BPB"
"SRSF93",1.16906763522321e-61,0.632684709516513,0.318,0.132,6.88814650673514e-57,"7","SRSF9"
"ATP1A13",1.5419882135285e-61,0.374617789248414,0.368,0.159,9.08539455410993e-57,"7","ATP1A1"
"FAM20C4",1.89708691305879e-61,0.83896890607637,0.34,0.146,1.11776360917424e-56,"7","FAM20C"
"PLEKHA54",1.91021272600072e-61,0.611353955482243,0.355,0.154,1.12549733815963e-56,"7","PLEKHA5"
"ZNF6093",2.35245932236533e-61,0.322458425036389,0.353,0.15,1.38606903273765e-56,"7","ZNF609"
"RBIS4",3.17515243727097e-61,0.411186757365121,0.419,0.191,1.87079981604005e-56,"7","RBIS"
"WSB11",3.32112381470916e-61,0.404649897994952,0.301,0.12,1.95680615162664e-56,"7","WSB1"
"ASAP24",4.7260050087096e-61,0.632026186817107,0.368,0.162,2.7845621511317e-56,"7","ASAP2"
"NINJ13",4.78569621675224e-61,0.790631329333763,0.32,0.133,2.81973221091042e-56,"7","NINJ1"
"HOOK32",9.46107661708317e-61,0.37710987363729,0.318,0.13,5.5744663427854e-56,"7","HOOK3"
"RPL184",9.61366775017296e-61,0.457140762587771,0.992,0.696,5.66437303840191e-56,"7","RPL18"
"ZC3H134",1.32427448522218e-60,0.552675259474177,0.32,0.133,7.80262526692907e-56,"7","ZC3H13"
"TPD52L13",1.54987801452306e-60,1.04094688441242,0.293,0.12,9.13188126156986e-56,"7","TPD52L1"
"SNHG324",1.81640349439432e-60,0.935048567902196,0.298,0.122,1.07022493889713e-55,"7","SNHG32"
"MYO5A2",2.05634250256118e-60,0.283185244454204,0.35,0.148,1.21159700250905e-55,"7","MYO5A"
"CDC42EP34",2.91413061056796e-60,0.702120304886048,0.295,0.119,1.71700575574664e-55,"7","CDC42EP3"
"PPP2R2D3",3.06478115664697e-60,0.521069811995807,0.315,0.131,1.80576905749639e-55,"7","PPP2R2D"
"UQCRB4",4.54715451262017e-60,0.305939521774694,0.641,0.325,2.6791834388358e-55,"7","UQCRB"
"NBEAL1",1.21671684569174e-59,0.260929768738319,0.297,0.119,7.16889565481572e-55,"7","NBEAL1"
"EPS83",1.59228416591174e-59,0.79886716152924,0.309,0.13,9.38173830555196e-55,"7","EPS8"
"DDX214",4.14561779638321e-59,0.594350331649542,0.434,0.205,2.44259800562898e-54,"7","DDX21"
"GNAI12",4.18562002086698e-59,0.639354970157576,0.262,0.102,2.46616731629482e-54,"7","GNAI1"
"MICOS103",4.53512645015482e-59,0.473894018651197,0.324,0.136,2.67209650443122e-54,"7","MICOS10"
"MIB23",4.79976790353485e-59,0.822292376037454,0.279,0.112,2.82802324876273e-54,"7","MIB2"
"PHPT14",5.47927446898157e-59,0.740316058004672,0.341,0.147,3.22838851712394e-54,"7","PHPT1"
"LARP4B3",5.6869538355667e-59,0.620172429127119,0.278,0.111,3.3507531999159e-54,"7","LARP4B"
"METTL261",6.45575264478593e-59,0.77463426737456,0.254,0.097,3.80372945830787e-54,"7","METTL26"
"PRELID12",6.57050629089101e-59,0.922479047876655,0.256,0.099,3.87134230659298e-54,"7","PRELID1"
"ABCF11",6.71057832197314e-59,0.669099553985252,0.253,0.096,3.95387274730657e-54,"7","ABCF1"
"ATF1",7.74032397265937e-59,0.553935567223911,0.259,0.099,4.5605988846909e-54,"7","ATF1"
"COMT3",7.7917974441442e-59,1.09018071758723,0.265,0.106,4.59092705408976e-54,"7","COMT"
"TRAPPC53",1.11185610749161e-58,0.460412027396603,0.319,0.135,6.55105618534055e-54,"7","TRAPPC5"
"XRCC63",1.66832120963695e-58,0.861558363118912,0.297,0.123,9.82974856718092e-54,"7","XRCC6"
"MPZL13",2.085146572201e-58,0.951119519008706,0.283,0.115,1.22856836034083e-53,"7","MPZL1"
"ZCCHC72",2.3744625388074e-58,0.570007609380416,0.275,0.109,1.39903332786532e-53,"7","ZCCHC7"
"RBM8A3",3.10927602362024e-58,0.3947295338157,0.324,0.136,1.83198543311704e-53,"7","RBM8A"
"CLASP14",3.20253086209173e-58,0.521967367159868,0.319,0.134,1.88693118394445e-53,"7","CLASP1"
"ENAH4",3.38997242561125e-58,0.301880415750458,0.469,0.219,1.99737175317015e-53,"7","ENAH"
"CLDND1",3.80886407555782e-58,0.388652799156746,0.276,0.109,2.24418271331867e-53,"7","CLDND1"
"GBE14",4.75374768598971e-58,0.742036526756192,0.293,0.121,2.80090813658514e-53,"7","GBE1"
"NSFL1C",5.96488320766492e-58,0.326358321974741,0.252,0.095,3.51450918595617e-53,"7","NSFL1C"
"GALNT71",1.14511835560359e-57,0.617209820630653,0.252,0.097,6.74703735121634e-53,"7","GALNT7"
"SLC22A234",1.28792950811185e-57,0.804892419618891,0.309,0.13,7.58848066179503e-53,"7","SLC22A23"
"RCN13",3.07939189824215e-57,0.89739880330995,0.265,0.105,1.81437770644427e-52,"7","RCN1"
"RSL24D14",1.12948164849164e-56,0.968177814037955,0.263,0.105,6.65490587291276e-52,"7","RSL24D1"
"PPIB4",1.36766379290114e-56,0.32201581534427,0.619,0.312,8.05827506777351e-52,"7","PPIB"
"PPHLN13",1.67175237903823e-56,0.925963590269992,0.265,0.106,9.84996501729328e-52,"7","PPHLN1"
"PRDX64",4.52295548037883e-56,0.3639565534475,0.479,0.233,2.66492536903921e-51,"7","PRDX6"
"BDP13",7.61515518461497e-56,0.645078947432848,0.298,0.126,4.48684943477514e-51,"7","BDP1"
"TRAF33",7.68860407164296e-56,0.662295609998072,0.284,0.117,4.53012551901203e-51,"7","TRAF3"
"CUTA4",1.00772036285206e-55,0.522032866602433,0.337,0.149,5.93748837792435e-51,"7","CUTA"
"ASCC34",1.19373219010657e-55,0.39180638102558,0.403,0.189,7.0334700641079e-51,"7","ASCC3"
"ZNHIT13",1.2540691312065e-55,0.559774988603169,0.299,0.126,7.38897532106871e-51,"7","ZNHIT1"
"EIF2AK43",1.51945566559813e-55,0.73440592543682,0.265,0.106,8.95263278170416e-51,"7","EIF2AK4"
"GCC21",2.88340331135962e-55,0.609557419349825,0.266,0.107,1.69890123105309e-50,"7","GCC2"
"NOP534",3.90153395655113e-55,0.509738051262693,0.34,0.15,2.29878380719993e-50,"7","NOP53"
"SLC4A74",4.13417894929713e-55,0.510001773484446,0.354,0.16,2.43585823692587e-50,"7","SLC4A7"
"SNHG74",8.57702086842457e-55,0.919961289907612,0.308,0.135,5.05358069567576e-50,"7","SNHG7"
"WDFY32",1.05580857119011e-54,0.622757242891639,0.266,0.107,6.22082410145211e-50,"7","WDFY3"
"TFDP23",1.95341545028767e-54,0.626354771960905,0.307,0.133,1.15095238330949e-49,"7","TFDP2"
"FKBP1A3",2.93820016281548e-54,0.653476988397932,0.293,0.124,1.73118753593088e-49,"7","FKBP1A"
"RAP1GDS14",3.3879773763982e-54,0.464543228328031,0.338,0.15,1.99619627017382e-49,"7","RAP1GDS1"
"RBM343",3.8197123486252e-54,0.681447692630226,0.284,0.119,2.25057451580997e-49,"7","RBM34"
"FHOD34",4.80858467091161e-54,0.621715248628387,0.458,0.228,2.83321808810112e-49,"7","FHOD3"
"MAPK84",4.96827927695595e-54,0.750363749587952,0.283,0.118,2.92731014998245e-49,"7","MAPK8"
"IGBP14",5.57480696229916e-54,0.487626121748993,0.302,0.128,3.28467626218666e-49,"7","IGBP1"
"EPS15",8.65575154760128e-54,0.48835189535588,0.265,0.108,5.09996881184667e-49,"7","EPS15"
"HINT14",1.78332068046536e-53,0.335464354775458,0.8,0.445,1.05073254493019e-48,"7","HINT1"
"FBXW111",1.95151856872363e-53,0.470554590303696,0.25,0.098,1.14983474069196e-48,"7","FBXW11"
"BICD22",2.14177665592909e-53,0.485815648726661,0.273,0.113,1.26193480567342e-48,"7","BICD2"
"REEP53",3.31407814136668e-53,0.255843660548889,0.4,0.187,1.95265484089325e-48,"7","REEP5"
"ZBTB383",7.67598456914699e-53,0.481832037925161,0.332,0.148,4.5226901081414e-48,"7","ZBTB38"
"HSPH12",7.75558203879901e-53,0.30349320918766,0.392,0.183,4.56958893726038e-48,"7","HSPH1"
"FYTTD13",9.25360383937952e-53,0.595168606031219,0.287,0.121,5.45222338216241e-48,"7","FYTTD1"
"GABARAPL22",9.52791930610311e-53,0.375465538126736,0.301,0.129,5.61385005515595e-48,"7","GABARAPL2"
"ETFB2",1.22525491795052e-52,0.294949515991945,0.376,0.175,7.21920197656449e-48,"7","ETFB"
"PJA21",1.25586931377043e-52,0.575367810618468,0.257,0.105,7.3995819967354e-48,"7","PJA2"
"PTHLH4",1.48846664894698e-52,0.422246358711195,0.456,0.224,8.77004549559563e-48,"7","PTHLH"
"RNF2173",1.72640828026944e-52,0.731905270312766,0.274,0.115,1.01719975873475e-47,"7","RNF217"
"RBM33",2.13511912134836e-52,0.642651367758365,0.287,0.122,1.25801218629845e-47,"7","RBM3"
"PTPN144",2.89046583308637e-52,0.766270380373371,0.318,0.141,1.70306246885449e-47,"7","PTPN14"
"PVT14",3.62091354696642e-52,0.602529203418898,0.392,0.186,2.13344226187262e-47,"7","PVT1"
"DNAAF93",3.90545643502186e-52,0.714425283665254,0.251,0.101,2.30109493151488e-47,"7","DNAAF9"
"RASA12",5.07298844443405e-52,0.283102870503002,0.359,0.164,2.98900479146054e-47,"7","RASA1"
"EEF24",6.29977588510576e-52,0.282349976012684,0.802,0.44,3.71182795150432e-47,"7","EEF2"
"LOC1249002164",6.46193256723198e-52,0.745392647551561,0.32,0.144,3.80737066861308e-47,"7","LOC124900216"
"NDUFB103",7.00739081125452e-52,0.707601703978319,0.293,0.127,4.12875466599116e-47,"7","NDUFB10"
"RPLP14",1.27521419253764e-51,0.361931535188408,0.994,0.821,7.51356202243175e-47,"7","RPLP1"
"SOX4",1.33309635768271e-51,0.440902766468525,0.919,0.634,7.85460373946653e-47,"7","SOX4"
"RAB22A3",1.44727948674388e-51,0.354253573530321,0.318,0.14,8.52737073589496e-47,"7","RAB22A"
"AKAP124",1.92195884162477e-51,0.798498418955468,0.305,0.135,1.13241814948531e-46,"7","AKAP12"
"RGCC3",2.11816968882177e-51,0.761638588471178,0.306,0.134,1.24802558065379e-46,"7","RGCC"
"CCNK1",2.22008224594005e-51,0.461681700475309,0.257,0.104,1.30807245930788e-46,"7","CCNK"
"ARF61",3.99317516542677e-51,0.46298831492026,0.25,0.101,2.35277880746945e-46,"7","ARF6"
"PAM4",5.18979350636119e-51,0.282813716066312,0.371,0.17,3.05782633394802e-46,"7","PAM"
"COP13",5.19605005165878e-51,0.390762959399471,0.312,0.138,3.06151269043735e-46,"7","COP1"
"HNRNPUL1",6.42619515859459e-51,0.289699919966503,0.261,0.107,3.78631418744393e-46,"7","HNRNPUL1"
"CFDP11",1.12689528204949e-50,0.510440093921642,0.25,0.101,6.63966700183558e-46,"7","CFDP1"
"MGAT4B1",1.36954133308892e-50,0.455982123790994,0.259,0.106,8.0693375345599e-46,"7","MGAT4B"
"BNIP3L3",1.64297421280085e-50,0.253056894102949,0.317,0.14,9.68040406182258e-46,"7","BNIP3L"
"GLG14",1.74217343362047e-50,0.41496834005703,0.314,0.139,1.02648858708918e-45,"7","GLG1"
"LAMTOR43",1.80357872922072e-50,0.56980526562472,0.27,0.113,1.06266858725685e-45,"7","LAMTOR4"
"NIFK3",2.87180083163297e-50,0.995688814092067,0.255,0.107,1.69206504999815e-45,"7","NIFK"
"BTG12",6.07145970709228e-50,0.344287964986107,0.957,0.648,3.57730405941877e-45,"7","BTG1"
"SNHG54",6.440608135364e-50,1.00926066955484,0.261,0.111,3.79480631335647e-45,"7","SNHG5"
"TIMP33",7.38666616168032e-50,0.630324843451468,0.307,0.137,4.35222370246204e-45,"7","TIMP3"
"FAM107B3",7.55536763787594e-50,0.697858519278042,0.291,0.127,4.45162261223651e-45,"7","FAM107B"
"LAPTM4B3",1.20235854872082e-49,0.811532871603633,0.287,0.125,7.08429656906308e-45,"7","LAPTM4B"
"UXT4",6.90262574306723e-49,0.433420443044356,0.299,0.132,4.06702708781521e-44,"7","UXT"
"KRT813",1.42673690115727e-48,1.23631088095305,0.33,0.161,8.40633382161866e-44,"7","KRT81"
"ERP291",1.43327564250647e-48,0.392981098364653,0.261,0.109,8.44486008564814e-44,"7","ERP29"
"SINHCAF2",1.70991187433371e-48,0.565864424087233,0.257,0.108,1.00748007635742e-43,"7","SINHCAF"
