"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ABCC34",4.9255895616333e-20,1.23991435498207,0.374,0.127,2.90215736971434e-15,"10","ABCC3"
"CHASERR5",5.16463599604329e-20,1.52542371650923,0.327,0.108,3.04300352886871e-15,"10","CHASERR"
"TFAM2",5.57413715945655e-20,1.5873830720247,0.275,0.081,3.2842816143518e-15,"10","TFAM"
"TASP12",5.68890111360128e-20,1.30041476699224,0.304,0.094,3.35190053613387e-15,"10","TASP1"
"LRRFIP16",5.98649417235829e-20,0.613276255551234,0.708,0.308,3.52724236635351e-15,"10","LRRFIP1"
"FYB16",6.06757995705451e-20,0.57435220013391,0.596,0.241,3.57501811069652e-15,"10","FYB1"
"IDS4",6.09290927887002e-20,1.31812410058437,0.322,0.102,3.58994214711022e-15,"10","IDS"
"ATP6V0C6",6.53016744356942e-20,0.925211576598522,0.427,0.152,3.8475746577511e-15,"10","ATP6V0C"
"HDAC96",7.26155741943768e-20,1.24748418899456,0.398,0.142,4.27850963153268e-15,"10","HDAC9"
"EXT16",7.4709761835587e-20,0.757282103090191,0.936,0.523,4.40189916735278e-15,"10","EXT1"
"COMTD12",8.12311210242853e-20,1.27389461390055,0.269,0.076,4.78613765075089e-15,"10","COMTD1"
"GOLGA24",8.78970914613337e-20,1.33688200941911,0.316,0.099,5.17889662890178e-15,"10","GOLGA2"
"SMS2",1.0442085517343e-19,1.04321806009976,0.368,0.128,6.15247678681847e-15,"10","SMS"
"ACTN14",1.0655141472274e-19,0.578711232751542,0.649,0.277,6.27800935546382e-15,"10","ACTN1"
"G6PD4",1.07060017168395e-19,1.36561472180227,0.31,0.097,6.30797621156184e-15,"10","G6PD"
"LARS11",1.09471957367017e-19,0.676506906026886,0.292,0.086,6.45008772806465e-15,"10","LARS1"
"CAMLG1",1.0970547292621e-19,1.4778743903641,0.257,0.072,6.46384646481227e-15,"10","CAMLG"
"MMADHC6",1.10588308804102e-19,1.27081032030453,0.374,0.131,6.51586315473767e-15,"10","MMADHC"
"WNT5A3",1.14516437308489e-19,1.24470357189079,0.316,0.1,6.74730848621617e-15,"10","WNT5A"
"CDK66",1.15046471318108e-19,0.932157130275017,0.596,0.259,6.77853809006291e-15,"10","CDK6"
"NEAT16",1.17703521531903e-19,0.304831185509375,0.83,0.344,6.93509148865971e-15,"10","NEAT1"
"ATP11B4",1.23284090458642e-19,0.565408080879772,0.468,0.174,7.26389860982318e-15,"10","ATP11B"
"TAF1D6",1.28050969220825e-19,1.07364593372371,0.456,0.173,7.54476310649101e-15,"10","TAF1D"
"C19orf336",1.3224277244347e-19,1.30761956858159,0.374,0.13,7.79174415236927e-15,"10","C19orf33"
"ASXL12",1.35626571958702e-19,0.933339181298055,0.322,0.102,7.99111761980671e-15,"10","ASXL1"
"MAP3K45",1.44728651071172e-19,0.834317362825359,0.456,0.169,8.52741212111343e-15,"10","MAP3K4"
"RABAC16",1.46534481302667e-19,0.730363085533631,0.474,0.185,8.63381163835315e-15,"10","RABAC1"
"SELENOW4",1.64426507863974e-19,1.41079460456178,0.304,0.096,9.68800984334533e-15,"10","SELENOW"
"BCAS32",1.73319762740342e-19,1.207883506346,0.31,0.098,1.02120004206609e-14,"10","BCAS3"
"HSD17B125",2.0343432690754e-19,1.01713672998321,0.386,0.134,1.19863505413923e-14,"10","HSD17B12"
"TBC1D53",2.09935198955235e-19,1.23342413316988,0.327,0.106,1.23693819224424e-14,"10","TBC1D5"
"PSMD86",2.14458315874642e-19,0.650258206625153,0.532,0.211,1.26358839713339e-14,"10","PSMD8"
"MICOS131",2.14784165800262e-19,0.619705675267843,0.363,0.121,1.26550830489515e-14,"10","MICOS13"
"WASF25",2.26680751940602e-19,0.526596745332387,0.538,0.211,1.33560299043403e-14,"10","WASF2"
"SERINC33",2.34976673965084e-19,1.41964556542234,0.316,0.101,1.38448256300227e-14,"10","SERINC3"
"WBP4",2.38509944312523e-19,1.01228098023922,0.269,0.077,1.40530059188939e-14,"10","WBP4"
"HTATIP23",2.43686670277076e-19,1.56744742166963,0.292,0.091,1.43580186127253e-14,"10","HTATIP2"
"ADAM176",2.61503367475363e-19,1.06273717332283,0.444,0.166,1.54077784116484e-14,"10","ADAM17"
"MIR4435-2HG2",2.66636559016294e-19,1.64064634066552,0.275,0.083,1.571022605724e-14,"10","MIR4435-2HG"
"CEP831",2.760880514048e-19,1.29355402779012,0.257,0.073,1.62671079887708e-14,"10","CEP83"
"FAM107B5",2.81460474777769e-19,1.09438429268424,0.374,0.132,1.65836511739061e-14,"10","FAM107B"
"SRP194",2.90730610402636e-19,0.833496124634114,0.386,0.135,1.71298475649233e-14,"10","SRP19"
"DPP71",3.18277247112684e-19,1.5451599445135,0.251,0.071,1.87528953998794e-14,"10","DPP7"
"N4BP2L26",3.2268913849908e-19,0.917907242133898,0.439,0.165,1.90128440403658e-14,"10","N4BP2L2"
"CDK171",3.35694112663475e-19,0.970516749881681,0.292,0.088,1.97790971181319e-14,"10","CDK17"
"ATP5PF3",3.52651070116388e-19,0.489420235913753,0.509,0.193,2.07782010512576e-14,"10","ATP5PF"
"MBNL16",3.54781899920275e-19,0.657026092225102,0.713,0.329,2.09037495433026e-14,"10","MBNL1"
"ABHD33",4.53949851565952e-19,1.60024207053727,0.316,0.105,2.67467252542659e-14,"10","ABHD3"
"TMEM1471",4.7174271685324e-19,1.00567547901448,0.287,0.087,2.77950808769929e-14,"10","TMEM147"
"RPL45",4.94114399535937e-19,0.623977051164494,0.924,0.465,2.91132204206574e-14,"10","RPL4"
"PDLIM72",4.97186009080402e-19,0.788882224122928,0.327,0.105,2.92941996550173e-14,"10","PDLIM7"
"SMILR6",5.45026981518512e-19,1.07493212905481,0.433,0.167,3.21129897510707e-14,"10","SMILR"
"CD636",5.5925706157168e-19,0.581772446844163,0.801,0.376,3.29514260678034e-14,"10","CD63"
"CHMP52",5.66060432036416e-19,1.13434024928035,0.327,0.108,3.33522806555856e-14,"10","CHMP5"
"SSR46",6.6484168578489e-19,0.520685432371158,0.602,0.247,3.91724721264457e-14,"10","SSR4"
"HMGN31",6.78629342106391e-19,1.27927648752265,0.251,0.071,3.99848408369086e-14,"10","HMGN3"
"ZC3HAV11",7.55154769708931e-19,1.46881079775935,0.257,0.074,4.44937190312502e-14,"10","ZC3HAV1"
"PIBF11",7.68576568716931e-19,1.14552302954535,0.269,0.079,4.52845314288015e-14,"10","PIBF1"
"SH3BGRL36",8.46645733638038e-19,0.911216745717328,0.515,0.216,4.98843666259532e-14,"10","SH3BGRL3"
"ETV66",8.66495267162387e-19,1.18375879200606,0.444,0.172,5.10539011412078e-14,"10","ETV6"
"NCOA76",8.98571976060224e-19,0.940499016487969,0.48,0.191,5.29438608294684e-14,"10","NCOA7"
"COL7A14",9.28591018615795e-19,1.14859999217151,0.333,0.111,5.47125828168426e-14,"10","COL7A1"
"IL1RAP6",9.32715949496792e-19,1.0613580202339,0.421,0.158,5.4955623744351e-14,"10","IL1RAP"
"GPATCH81",1.13034967598177e-18,0.544355817378377,0.427,0.157,6.6600202908846e-14,"10","GPATCH8"
"HIPK24",1.13240570463578e-18,0.600678937809921,0.474,0.183,6.672134411714e-14,"10","HIPK2"
"EFHD26",1.16166670189274e-18,1.07939122478924,0.427,0.161,6.84454020755205e-14,"10","EFHD2"
"GRIP16",1.2441394074383e-18,1.08513585289464,0.515,0.216,7.33046938862649e-14,"10","GRIP1"
"RHOD2",1.67656089208079e-18,1.73713518010597,0.281,0.089,9.87829677614002e-14,"10","RHOD"
"DCUN1D54",1.69091013072457e-18,0.769265265134406,0.427,0.161,9.96284249022915e-14,"10","DCUN1D5"
"LSR6",1.73569853710557e-18,0.905524942783502,0.503,0.206,1.0226735780626e-13,"10","LSR"
"ISG151",1.7676052874445e-18,1.8913222585913,0.251,0.074,1.0414730353623e-13,"10","ISG15"
"BACE23",1.79240945935644e-18,1.32263528042624,0.292,0.091,1.05608765345281e-13,"10","BACE2"
"RPS103",1.92023896036456e-18,0.604304668098406,0.614,0.264,1.1314047954468e-13,"10","RPS10"
"SRSF45",2.00919852602104e-18,0.989979190907183,0.345,0.118,1.18381977153159e-13,"10","SRSF4"
"VPS29",2.11934990653235e-18,0.483056811978786,0.433,0.16,1.24872096492886e-13,"10","VPS29"
"PSAP6",2.12270676178908e-18,0.810072945807111,0.532,0.219,1.25069882404613e-13,"10","PSAP"
"CSNK1G21",2.16117105734414e-18,1.20273355845354,0.263,0.077,1.27336198698717e-13,"10","CSNK1G2"
"DARS16",2.1837868121075e-18,0.852289601927139,0.386,0.139,1.28668718969374e-13,"10","DARS1"
"MALAT16",2.38757590266384e-18,0.403475833516858,1,0.721,1.40675972184954e-13,"10","MALAT1"
"CNIH41",2.49855596781124e-18,0.372018247177538,0.48,0.184,1.47214917623438e-13,"10","CNIH4"
"PSD36",2.69594724991166e-18,0.99247297504359,0.456,0.18,1.58845211964795e-13,"10","PSD3"
"NDUFB73",2.87584551518738e-18,0.447584545392889,0.439,0.162,1.6944481775484e-13,"10","NDUFB7"
"MAP3K205",2.96151699538192e-18,0.808786803896642,0.368,0.129,1.74492581367902e-13,"10","MAP3K20"
"LOC1249002166",2.97174327418065e-18,1.06548377725408,0.398,0.149,1.75095113714724e-13,"10","LOC124900216"
"GTPBP45",3.14604429238761e-18,1.23229192351334,0.363,0.132,1.85364929707478e-13,"10","GTPBP4"
"TRAM16",3.17801686100205e-18,0.724893403639703,0.497,0.205,1.87248753450241e-13,"10","TRAM1"
"PHLDA26",3.44206042489384e-18,0.74069546869205,0.538,0.219,2.02806200234745e-13,"10","PHLDA2"
"KDM1A",3.49349426651019e-18,0.360125810837281,0.415,0.149,2.05836682182781e-13,"10","KDM1A"
"TFDP25",3.59246183596141e-18,1.10485493795071,0.374,0.138,2.11667851374846e-13,"10","TFDP2"
"NCBP21",3.87948555718156e-18,1.17487489647785,0.275,0.083,2.28579289029138e-13,"10","NCBP2"
"HMGA23",3.90910510964205e-18,0.587868737940639,0.772,0.379,2.30324473060109e-13,"10","HMGA2"
"SEC24B1",3.92601101304245e-18,0.915440809615937,0.263,0.077,2.31320568888461e-13,"10","SEC24B"
"SLC22A153",4.30778570749888e-18,1.40070832611877,0.287,0.09,2.53814733885834e-13,"10","SLC22A15"
"DIAPH15",4.41176779024185e-18,0.742641762196595,0.392,0.142,2.5994135820105e-13,"10","DIAPH1"
"LGALS3BP6",4.46444043367235e-18,0.982323830619328,0.392,0.14,2.63044830351975e-13,"10","LGALS3BP"
"PSMB72",4.50237070492959e-18,0.515184421590622,0.573,0.241,2.65279681934451e-13,"10","PSMB7"
"GLRX31",4.65353427247754e-18,0.479122616316181,0.374,0.13,2.74186239334377e-13,"10","GLRX3"
"STON24",5.4419023166849e-18,1.31684547068181,0.333,0.115,3.20636884499074e-13,"10","STON2"
"SPIN11",5.65385474618108e-18,0.919055366764794,0.287,0.09,3.33125121644989e-13,"10","SPIN1"
"JAG14",5.83971731971883e-18,0.743194901779257,0.421,0.157,3.44076144477834e-13,"10","JAG1"
"HINT16",5.88500799939818e-18,0.592274707148223,0.895,0.455,3.46744671324541e-13,"10","HINT1"
"DNAJB17",6.06976849836499e-18,0.595748505286926,0.596,0.254,3.57630759923665e-13,"10","DNAJB1"
"SNX52",6.24210145240016e-18,0.614405779409184,0.345,0.116,3.67784617575417e-13,"10","SNX5"
"USP316",6.32558123668032e-18,1.07041426351383,0.38,0.139,3.72703246465204e-13,"10","USP31"
"PRMT11",6.33110005411039e-18,0.326764578862163,0.48,0.185,3.73028415188184e-13,"10","PRMT1"
"SNHG55",6.51833812826859e-18,1.28360370621912,0.333,0.115,3.84060482517585e-13,"10","SNHG5"
"EMP16",6.64500753094747e-18,0.363586063908762,0.585,0.235,3.91523843723425e-13,"10","EMP1"
"CDC42SE11",6.73572924110117e-18,1.1880207235945,0.263,0.079,3.96869166885681e-13,"10","CDC42SE1"
"PLEKHM2",6.84502071042611e-18,1.27948088744283,0.257,0.077,4.03308620258306e-13,"10","PLEKHM2"
"RAB3GAP12",7.03607665708638e-18,1.0555685853833,0.316,0.105,4.14565636635529e-13,"10","RAB3GAP1"
"CTHRC15",7.52634223499003e-18,0.93650744207645,0.404,0.15,4.43452084485613e-13,"10","CTHRC1"
"RNF381",7.53660307646598e-18,0.913518356104019,0.269,0.081,4.44056653265376e-13,"10","RNF38"
"RFX71",7.86058046943348e-18,0.83369031912447,0.298,0.096,4.63145401259021e-13,"10","RFX7"
"WWC23",7.94918895673919e-18,0.75487233394463,0.345,0.118,4.68366213331073e-13,"10","WWC2"
"TET31",8.1435198534495e-18,0.770890830016472,0.298,0.094,4.79816189765245e-13,"10","TET3"
"CSTPP12",9.04541881422522e-18,1.28227116548574,0.269,0.082,5.3295607653415e-13,"10","CSTPP1"
"RRAS26",9.38476036338684e-18,1.00741156567521,0.392,0.143,5.52950080610753e-13,"10","RRAS2"
"RGCC6",9.4926714723562e-18,1.04892947947011,0.38,0.139,5.59308203151227e-13,"10","RGCC"
"SENP56",9.71619714858027e-18,0.80811659447561,0.433,0.165,5.7247833599435e-13,"10","SENP5"
"C11orf586",1.08959041735385e-17,0.658866531508451,0.468,0.182,6.41986673904891e-13,"10","C11orf58"
"RNF1871",1.22158966400686e-17,1.24741182028378,0.275,0.086,7.19760630032841e-13,"10","RNF187"
"SLAIN22",1.24302615624788e-17,0.304511955695713,0.398,0.142,7.32391011261249e-13,"10","SLAIN2"
"SLC2A96",1.39978982376687e-17,1.06698325383515,0.374,0.136,8.24756164163439e-13,"10","SLC2A9"
"PALLD6",1.46361378573221e-17,0.62863204672303,0.678,0.313,8.62361242553416e-13,"10","PALLD"
"TCF124",1.48353444611168e-17,0.31243242393879,0.515,0.204,8.74098495649e-13,"10","TCF12"
"XRN12",1.51089128708282e-17,0.653070031564357,0.404,0.15,8.90217146349196e-13,"10","XRN1"
"UQCRC24",1.52284872167706e-17,1.07953574196932,0.316,0.107,8.97262466812121e-13,"10","UQCRC2"
"AKR1B104",1.57315355195465e-17,1.21062255235605,0.31,0.104,9.26902072811681e-13,"10","AKR1B10"
"HNRNPL",1.59100486195935e-17,0.484092593034376,0.333,0.111,9.37420064666451e-13,"10","HNRNPL"
"MAPK1IP1L3",1.83019768008994e-17,1.27236647566305,0.298,0.098,1.07835247310899e-12,"10","MAPK1IP1L"
"GLIPR16",1.91488150802404e-17,0.917650971632632,0.433,0.166,1.12824818452776e-12,"10","GLIPR1"
"NUMB5",1.96395916929349e-17,0.780471901926295,0.368,0.13,1.15716474254772e-12,"10","NUMB"
"NMRAL2P2",1.99985746747549e-17,1.39079090964153,0.257,0.077,1.17831601983656e-12,"10","NMRAL2P"
"PPP4R16",2.1846895818913e-17,1.15436988173777,0.357,0.128,1.28721910165036e-12,"10","PPP4R1"
"RPL411",2.24761492581818e-17,0.352459221727817,0.684,0.303,1.32429471429207e-12,"10","RPL41"
"SERPINH11",2.38690037800601e-17,0.586649696987172,0.322,0.107,1.40636170272114e-12,"10","SERPINH1"
"SQSTM16",2.40357751369371e-17,0.55879732136363,0.784,0.355,1.41618787106833e-12,"10","SQSTM1"
"TRIR6",2.43541282151894e-17,0.96335179498923,0.404,0.154,1.43494523443896e-12,"10","TRIR"
"KIAA02326",2.63180415973189e-17,0.717607421778254,0.386,0.141,1.55065901091403e-12,"10","KIAA0232"
"MIB24",2.71334609501935e-17,1.15120791776283,0.333,0.117,1.5987035191854e-12,"10","MIB2"
"YAP16",2.9187192584827e-17,1.03510226729527,0.345,0.121,1.71970938709801e-12,"10","YAP1"
"CHCHD105",2.97396703357681e-17,1.12032929962704,0.333,0.116,1.75226137618345e-12,"10","CHCHD10"
"FAT23",2.99939523957446e-17,1.24427887478985,0.298,0.098,1.76724367515727e-12,"10","FAT2"
"USP143",3.21926799103802e-17,0.483363387705945,0.427,0.162,1.8967927003196e-12,"10","USP14"
"TRIO6",3.30995804192773e-17,0.507289618733618,0.69,0.306,1.95022727830382e-12,"10","TRIO"
"YBX36",3.36299474153793e-17,0.505163808612455,0.901,0.439,1.98147650171415e-12,"10","YBX3"
"NXN5",3.36999387319241e-17,1.09693438537298,0.339,0.118,1.98560039008497e-12,"10","NXN"
"CLIP16",3.61604552034298e-17,0.511634834811946,0.538,0.219,2.13057402058608e-12,"10","CLIP1"
"SUPT4H11",3.84638873636719e-17,1.04316704899326,0.281,0.09,2.26629224346755e-12,"10","SUPT4H1"
"LURAP1L3",4.08303067991449e-17,1.34912783338709,0.316,0.11,2.40572167660562e-12,"10","LURAP1L"
"EDF13",4.10859977382017e-17,0.547894754173385,0.626,0.278,2.42078698673485e-12,"10","EDF1"
"PSMA44",4.29997771324337e-17,0.421475789666547,0.585,0.249,2.533546868643e-12,"10","PSMA4"
"NDUFB84",4.39039906814062e-17,0.896058442259373,0.333,0.116,2.58682313094845e-12,"10","NDUFB8"
"MED30",4.71118091350785e-17,0.874232859117811,0.251,0.075,2.77582779423882e-12,"10","MED30"
"PRNP6",4.77999578106848e-17,0.874154855734308,0.404,0.152,2.81637351420555e-12,"10","PRNP"
"MAP1LC3B6",4.91212010891219e-17,0.881490693233617,0.409,0.156,2.89422116817106e-12,"10","MAP1LC3B"
"CUTA6",5.06012021557943e-17,0.844546849141697,0.404,0.154,2.9814228310194e-12,"10","CUTA"
"LYN5",5.09728848344854e-17,1.05818175560561,0.386,0.145,3.00332237444788e-12,"10","LYN"
"KDM6A2",5.19450808158388e-17,1.05593655098188,0.298,0.1,3.06060416166922e-12,"10","KDM6A"
"EIF2AK44",5.43673514514163e-17,1.07163980212534,0.322,0.11,3.20332434751745e-12,"10","EIF2AK4"
"PTPN135",6.06160477793828e-17,0.542322887312727,0.45,0.176,3.57149753516124e-12,"10","PTPN13"
"RAC23",6.13862335713865e-17,1.22246627229334,0.298,0.099,3.61687688202609e-12,"10","RAC2"
"SLC4A76",6.79860869022766e-17,0.600018612749525,0.433,0.165,4.00574024028214e-12,"10","SLC4A7"
"ARPC44",6.834561771043e-17,1.30314569048989,0.304,0.104,4.02692379549854e-12,"10","ARPC4"
"GTF3A1",6.90536429423135e-17,1.41085016798261,0.257,0.08,4.06864064216111e-12,"10","GTF3A"
"RPL213",7.14245728689202e-17,0.515251214253607,0.965,0.509,4.20833583343678e-12,"10","RPL21"
"DCTN23",7.18222870144999e-17,0.994631362385408,0.304,0.103,4.23176915089433e-12,"10","DCTN2"
"GPC16",7.42608394049484e-17,1.10192491270589,0.427,0.176,4.37544865773956e-12,"10","GPC1"
"CD1096",7.59827860804591e-17,1.19893724145706,0.327,0.116,4.47690575586065e-12,"10","CD109"
"FBXO326",8.10683973048806e-17,0.859059470114382,0.421,0.165,4.77654996920357e-12,"10","FBXO32"
"GPR75-ASB31",8.56620564138532e-17,1.51566911005435,0.251,0.078,5.04720836390423e-12,"10","GPR75-ASB3"
"NET16",8.76074112909264e-17,0.546030937564658,0.637,0.272,5.16182867326139e-12,"10","NET1"
"VPS4B5",8.7611934248878e-17,0.779863820046872,0.409,0.159,5.16209516594389e-12,"10","VPS4B"
"CD553",9.71756479431502e-17,1.38397057058033,0.287,0.096,5.72558917681041e-12,"10","CD55"
"LRPAP12",1.12249246560922e-16,1.64696861999742,0.275,0.092,6.61372560736955e-12,"10","LRPAP1"
"GLUD16",1.18789936863486e-16,0.7175120858227,0.374,0.138,6.99910307999662e-12,"10","GLUD1"
"TPD52L15",1.20981503392586e-16,1.19446889848882,0.345,0.125,7.12823017989118e-12,"10","TPD52L1"
"SON1",1.26775849361587e-16,0.297852835562677,0.772,0.351,7.46963304438473e-12,"10","SON"
"RPS27A3",1.30929256341293e-16,0.479302411467626,1,0.806,7.714351783629e-12,"10","RPS27A"
"ARF54",1.31878551956141e-16,0.365129373336745,0.544,0.229,7.77028428125582e-12,"10","ARF5"
"MYO66",1.33936059776515e-16,0.674342443880952,0.439,0.17,7.89151264203225e-12,"10","MYO6"
"PTBP36",1.36027835499226e-16,0.578883439830194,0.515,0.215,8.01476006761439e-12,"10","PTBP3"
"LOC1249062634",1.39347115370866e-16,1.42479680438729,0.292,0.098,8.2103320376514e-12,"10","LOC124906263"
"NAA501",1.70208996020491e-16,0.446002310911275,0.404,0.153,1.00287140455274e-11,"10","NAA50"
"ATRX1",1.78310633784949e-16,0.291656120966507,0.632,0.278,1.05060625426092e-11,"10","ATRX"
"ECH13",1.79386352788462e-16,1.38836878810053,0.287,0.097,1.05694439062962e-11,"10","ECH1"
"ILF35",1.80367294484018e-16,0.975582154446601,0.386,0.151,1.06272409909983e-11,"10","ILF3"
"MT1X5",1.85303257187876e-16,0.495758118883553,0.497,0.207,1.09180679135096e-11,"10","MT1X"
"UBXN46",1.87952209492618e-16,0.400956150616104,0.614,0.264,1.10741441833051e-11,"10","UBXN4"
"NASP2",1.89238276367285e-16,0.362713826012417,0.608,0.267,1.11499192435604e-11,"10","NASP"
"NCL3",1.92420002453817e-16,0.656704995685546,0.918,0.578,1.13373865445789e-11,"10","NCL"
"RAD23B2",1.97767521252782e-16,0.559513859936438,0.444,0.178,1.16524623522139e-11,"10","RAD23B"
"DAZAP11",2.06458827319094e-16,0.612547534885086,0.269,0.084,1.2164554105641e-11,"10","DAZAP1"
"TRAF34",2.11554761528788e-16,0.781621203565757,0.345,0.122,1.24648065492762e-11,"10","TRAF3"
"PDLIM46",2.2135537438085e-16,0.928070286292203,0.409,0.159,1.30422586585197e-11,"10","PDLIM4"
"AHSA1",2.23619610147243e-16,0.499179481125908,0.298,0.099,1.31756674298756e-11,"10","AHSA1"
"MPZL16",2.26690770226836e-16,1.36217883864953,0.327,0.12,1.33566201817652e-11,"10","MPZL1"
"TRPS13",2.29210930257006e-16,0.44541805569045,0.497,0.204,1.35051080107428e-11,"10","TRPS1"
"SLC25A374",2.39638661674036e-16,0.799251285971736,0.363,0.131,1.41195099458342e-11,"10","SLC25A37"
"FHL26",2.42069279659438e-16,0.74011631586038,0.532,0.234,1.42627219575341e-11,"10","FHL2"
"RALGPS24",2.50015371800461e-16,1.31991064987273,0.304,0.107,1.47309057064832e-11,"10","RALGPS2"
"SPATS23",2.68801010942517e-16,0.846461122595478,0.31,0.105,1.58377555647331e-11,"10","SPATS2"
"NDUFA72",2.85292995846581e-16,1.09192871157755,0.292,0.1,1.68094633152805e-11,"10","NDUFA7"
"COX7C2",2.85818569187987e-16,0.415176430489829,0.807,0.393,1.68404300965562e-11,"10","COX7C"
"POLD46",2.91852328805221e-16,0.974859988389769,0.404,0.159,1.71959392132036e-11,"10","POLD4"
"NCOR22",2.94839226749222e-16,0.70222828540299,0.316,0.11,1.73719272400642e-11,"10","NCOR2"
"MTCH2",3.03466078373655e-16,0.522799590275876,0.269,0.085,1.78802213377757e-11,"10","MTCH2"
"RPL122",3.29493928718943e-16,0.470200806608414,1,0.831,1.94137822801201e-11,"10","RPL12"
"KTN15",3.46572525730563e-16,0.405308718752923,0.854,0.399,2.04200532160448e-11,"10","KTN1"
"UBA2",3.5057163353443e-16,0.436558077875513,0.357,0.129,2.06556806478486e-11,"10","UBA2"
"LAMTOR15",4.10103593613742e-16,1.10643364811614,0.31,0.109,2.41633037357217e-11,"10","LAMTOR1"
"TPST16",4.37534258483962e-16,0.51527225654317,0.532,0.222,2.57795185098751e-11,"10","TPST1"
"HDAC12",4.41622882930583e-16,1.2949159749131,0.275,0.092,2.602042026227e-11,"10","HDAC1"
"MYO1D6",4.48813019615938e-16,1.15726640088261,0.374,0.147,2.64440631157710e-11,"10","MYO1D"
"GATAD2A5",4.67438352979592e-16,1.08595222010838,0.333,0.122,2.75414677575576e-11,"10","GATAD2A"
"CIB16",4.70731271047648e-16,0.858459600841093,0.439,0.179,2.77354864901274e-11,"10","CIB1"
"KIF13A4",4.72414672493952e-16,0.956180608628383,0.327,0.116,2.78346725033437e-11,"10","KIF13A"
"YIPF31",5.11292461408951e-16,1.25350486502482,0.251,0.079,3.01253518262154e-11,"10","YIPF3"
"TASOR25",5.22887394449323e-16,1.25779195424752,0.304,0.107,3.08085252809541e-11,"10","TASOR2"
"SYF21",5.48916699960219e-16,0.985620467284877,0.287,0.096,3.23421719616561e-11,"10","SYF2"
"AP3B15",5.55796228867573e-16,0.642622543848395,0.38,0.143,3.27475138048774e-11,"10","AP3B1"
"AKAP136",5.6301438756517e-16,0.480377265201376,0.485,0.194,3.31728077153398e-11,"10","AKAP13"
"SPEN6",5.71024767513346e-16,0.660110153504822,0.45,0.185,3.36447793018864e-11,"10","SPEN"
"SIK23",5.8314270827747e-16,1.36695074918515,0.275,0.093,3.43587683717085e-11,"10","SIK2"
"CALR2",5.90062794972814e-16,0.35511705959089,0.871,0.431,3.47664998797982e-11,"10","CALR"
"SURF41",6.56395387969858e-16,0.954717415387483,0.263,0.084,3.8674816259184e-11,"10","SURF4"
"ITGB46",6.82265709371924e-16,1.1156346703065,0.374,0.148,4.01990955961938e-11,"10","ITGB4"
"CLDND11",7.30937008982526e-16,0.430944827138673,0.327,0.114,4.30668085692504e-11,"10","CLDND1"
"EPS84",7.33296467296608e-16,0.782517285206228,0.363,0.135,4.32058278531162e-11,"10","EPS8"
"SFN6",7.54932888818485e-16,0.456064651248509,0.719,0.321,4.44806458091852e-11,"10","SFN"
"LINC016195",7.56490030343108e-16,1.33324551958444,0.339,0.128,4.45723925878159e-11,"10","LINC01619"
"PPFIBP16",7.8819530854637e-16,0.618458795960681,0.567,0.252,4.64404675795521e-11,"10","PPFIBP1"
"DSC26",8.45587187107932e-16,0.36339743166179,0.485,0.2,4.98219970643993e-11,"10","DSC2"
"UBE3C1",1.12522699149082e-15,1.13009695483527,0.269,0.088,6.6298374338639e-11,"10","UBE3C"
"ZYX6",1.15955685383145e-15,0.971570695148353,0.374,0.144,6.83210898277488e-11,"10","ZYX"
"NDUFA81",1.17574789568935e-15,0.892897073807509,0.292,0.101,6.92750660140162e-11,"10","NDUFA8"
"MIR205HG6",1.18693529217975e-15,0.269194872994273,0.725,0.311,6.99342274152309e-11,"10","MIR205HG"
"RUFY32",1.33910785362298e-15,0.767663369770653,0.281,0.093,7.89002347354663e-11,"10","RUFY3"
"STMP12",1.38092958842436e-15,1.34897917291953,0.251,0.081,8.13643713499632e-11,"10","STMP1"
"MDH1",1.41628355777072e-15,0.457570585022537,0.363,0.136,8.34474272238509e-11,"10","MDH1"
"NHP21",1.41786013196098e-15,1.48502285029491,0.251,0.082,8.35403189751409e-11,"10","NHP2"
"ANXA71",1.62426421287039e-15,1.18596017861146,0.257,0.083,9.57016474223236e-11,"10","ANXA7"
"CHD12",1.71328451274662e-15,0.328814079596856,0.474,0.193,1.00946723491031e-10,"10","CHD1"
"INTS66",1.77270914278735e-15,0.512926173134194,0.48,0.199,1.04448022693031e-10,"10","INTS6"
"RYK3",1.82109882158018e-15,0.355723460555711,0.404,0.155,1.07299142567504e-10,"10","RYK"
"METAP22",1.90900114901148e-15,0.450087523770824,0.462,0.192,1.12478347699757e-10,"10","METAP2"
"PARD36",2.00802845893294e-15,0.710794842919587,0.544,0.241,1.18313036800329e-10,"10","PARD3"
"JMJD1C6",2.10531607305214e-15,0.473003715744993,0.708,0.336,1.24045223024232e-10,"10","JMJD1C"
"CHMP2B6",2.17882363449982e-15,0.967688394136658,0.339,0.125,1.28376288544729e-10,"10","CHMP2B"
"PTPN112",2.25619068084441e-15,1.00296933976669,0.292,0.103,1.32934754915352e-10,"10","PTPN11"
"LONP21",2.5218391399695e-15,0.963510311574421,0.269,0.089,1.48586762127003e-10,"10","LONP2"
"SBF26",2.63664104847586e-15,0.575338072010829,0.409,0.162,1.55350890576198e-10,"10","SBF2"
"GTF2I5",2.68106723704382e-15,0.79299541684145,0.304,0.105,1.57968481606622e-10,"10","GTF2I"
