"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.9966058446887e-82,1.58099001693863,0.594,0.737,4.12240016369058e-77,"0","EIF3A"
1.93340856019312e-81,0.323549514222717,0.091,0.288,1.13916432366578e-76,"0","CNOT2"
4.23703661999842e-81,0.369215388853651,0.094,0.294,2.49646197650307e-76,"0","RBM27"
4.60560518642988e-81,0.383284153576026,0.121,0.347,2.71362257584448e-76,"0","SRPK2"
1.07083012321168e-80,1.85672685539394,0.536,0.584,6.30933108596321e-76,"0","ATP5MC2"
2.73522214118633e-79,3.75476735500461,0.271,0.116,1.61159288558698e-74,"0","RPL36AP37"
9.39994923671748e-79,3.56843226415786,0.272,0.118,5.53845009027394e-74,"0","RPS28P7"
1.06822936189024e-78,0.442495734718892,0.211,0.532,6.29400740025732e-74,"0","TOP1"
1.37416248542641e-78,0.359150236460308,0.159,0.421,8.09656536413239e-74,"0","PICALM"
7.69525509384415e-78,0.360421294067548,0.124,0.349,4.53404430129298e-73,"0","DNAJC7"
4.32003272879786e-75,0.349844014797382,0.091,0.278,2.5453632838077e-70,"0","SEC63"
5.60454477234182e-75,0.469100770785195,0.163,0.425,3.3021977798638e-70,"0","GNB1"
1.46524884628716e-74,0.448807091292543,0.117,0.329,8.63324620232392e-70,"0","RSRC2"
1.95630010457755e-74,3.43895907868994,0.255,0.106,1.15265202161709e-69,"0","ELOVL7"
1.50610871594115e-73,0.42972713691183,0.153,0.399,8.87399255432525e-69,"0","PDCD5"
4.0969217766938e-73,0.467945180222334,0.129,0.351,2.41390631082799e-68,"0","REXO2"
1.46552709705636e-72,0.45232165012907,0.178,0.45,8.63488565585604e-68,"0","SUB1"
1.26027622558493e-71,0.412345095982891,0.129,0.347,7.4255475211464e-67,"0","FBXO11"
3.48545221121001e-71,3.43819758201579,0.288,0.147,2.05362844284494e-66,"0","RPL26P19"
1.38318505631544e-70,0.322149235730724,0.086,0.261,8.14972635181054e-66,"0","ABCE1"
