"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.6610321141414,0.273,0.004,0,"1","CARMIL1"
0,5.69817840046711,0.271,0.002,0,"1","PARP14"
0,5.97268314195601,0.269,0.001,0,"1","CD68"
0,12.6367359949863,0.268,0,0,"1","C3orf52"
0,4.4982049982894,0.272,0.004,0,"1","PTPN14"
0,5.20233488704419,0.27,0.002,0,"1","AGTRAP"
0,6.30036214582227,0.268,0.001,0,"1","DDT"
0,5.16573728262181,0.269,0.002,0,"1","IDS"
0,8.1274319130472,0.267,0,0,"1","LOC124903398"
0,5.39643605742416,0.269,0.002,0,"1","TRMT112"
0,4.22851357801585,0.27,0.004,0,"1","UGGT2"
0,6.75738522744099,0.267,0.001,0,"1","PTK2B"
0,4.77215927158268,0.268,0.003,0,"1","RNF168"
0,5.68795365737973,0.266,0.002,0,"1","SLC7A5"
0,7.48548497054963,0.265,0.001,0,"1","FABP5"
0,6.8924957123138,0.264,0.001,0,"1","SP100"
0,6.23411567781799,0.264,0.001,0,"1","MPZL1"
0,6.87787493297982,0.262,0.001,0,"1","IL18"
0,7.60815844108954,0.26,0.001,0,"1","CFLAR"
0,5.84780521484389,0.26,0.002,0,"1","VAV2"
0,6.77204700856443,0.259,0.001,0,"1","CDYL"
0,5.78586595570165,0.258,0.001,0,"1","DBI"
0,6.65570922324148,0.256,0.001,0,"1","SNHG16"
0,6.54313336734538,0.255,0.001,0,"1","TPD52L1"
0,6.53032589919488,0.254,0.001,0,"1","ATP9A"
0,12.4463667894345,0.252,0,0,"1","LOC124906263"
0,8.718819620471,0.25,0,0,"1","NTN4"
0,1.87250964906994,0.999,0.853,0,"1","FTH1"
0,2.44040755335271,0.999,0.922,0,"1","RNR2"
2.1176408700206e-307,2.83732305303607,0.309,0.013,1.24771400061614e-302,"1","TMED9"
5.41192493651021e-307,2.86619156542199,0.311,0.014,3.18870617259182e-302,"1","HADHA"
1.40543009110054e-306,3.24403982603996,0.3,0.011,8.28079409676437e-302,"1","TULP4"
1.46059753501801e-306,7.51174340574169,0.251,0.001,8.60584067632614e-302,"1","BCAM"
3.06397760756803e-306,2.30230842172579,0.35,0.023,1.80529560637908e-301,"1","SEPTIN9"
4.45575130408373e-306,6.80712243990356,0.252,0.001,2.62532866836613e-301,"1","ST14"
4.53200846012458e-306,6.5107361612135,0.252,0.001,2.6702593847054e-301,"1","CNTNAP3"
4.67079505696383e-306,5.37974756793136,0.259,0.002,2.75203244756309e-301,"1","PLAT"
6.71931865792764e-305,6.95236503861211,0.25,0.001,3.95902255325097e-300,"1","SPHK1"
1.16329041408742e-304,2.87610648073772,0.317,0.015,6.85410711980305e-300,"1","EMP2"
2.46735044646354e-304,3.36096760444414,0.287,0.008,1.45376288305632e-299,"1","COG5"
1.15071526349577e-303,6.95340784571948,0.25,0.001,6.78001433251705e-299,"1","TMPRSS4"
1.24434286348076e-303,4.65483498250227,0.263,0.003,7.33166815162863e-299,"1","RAB13"
1.4299246971601e-303,6.43110671187708,0.252,0.001,8.42511631566732e-299,"1","TSPAN1"
5.93488787922414e-302,2.25846237240704,0.349,0.024,3.49683593843886e-297,"1","MED13L"
3.35662308571964e-301,1.47596504532036,0.492,0.068,1.97772232210601e-296,"1","BAZ1A"
2.72332960063429e-299,3.74514606909996,0.28,0.008,1.60458580069373e-294,"1","NRP1"
1.8697894589821e-298,2.17517507532979,0.368,0.03,1.10167994923225e-293,"1","UBA6"
2.26069056776719e-298,2.30999544871161,0.341,0.023,1.33199888252843e-293,"1","TRIR"
3.13096180911158e-298,1.40504633291934,0.485,0.066,1.84476269792854e-293,"1","PRDX6"
5.76803902228182e-298,4.73457901024359,0.263,0.004,3.39852859192845e-293,"1","VGLL3"
2.17554391097233e-297,5.08345285918946,0.254,0.002,1.2818304723449e-292,"1","PER2"
4.27453014152469e-297,1.29608159875354,0.52,0.079,2.51855315938635e-292,"1","UBXN4"
4.76041978723643e-297,3.45824231087263,0.277,0.008,2.80483933863971e-292,"1","KIAA1522"
1.08130363190294e-296,1.87799084599798,0.391,0.037,6.37104099917214e-292,"1","ELK3"
3.83568079161624e-296,2.75043271060751,0.314,0.017,2.25998312242029e-291,"1","ANKRD28"
7.18227415198277e-296,3.98715352478664,0.264,0.005,4.23179593034825e-291,"1","RCN1"
1.30257064554253e-295,2.12695754829986,0.351,0.026,7.67474624353656e-291,"1","DYNLT1"
4.68506002096531e-295,4.29696040941119,0.265,0.005,2.76043736435276e-290,"1","SAA1"
3.03177628007579e-294,2.60270906550875,0.325,0.02,1.78632258422066e-289,"1","FOSL1"
6.24744241234635e-294,3.62303223434692,0.273,0.007,3.68099306935447e-289,"1","ATP2B4"
5.43342434552295e-293,4.44048097563138,0.255,0.003,3.20137362438212e-288,"1","TASOR2"
9.46779419401782e-293,4.02059967036744,0.259,0.004,5.5784243391153e-288,"1","AURKAIP1"
8.86243394575422e-292,4.33684744761035,0.257,0.004,5.22174608083839e-287,"1","DLEU2"
1.82998901311122e-290,2.51870645342401,0.321,0.019,1.07822952652513e-285,"1","ACER3"
2.00502364497914e-290,2.81810362921191,0.297,0.013,1.18135993162171e-285,"1","URI1"
3.58386739855271e-290,2.15515415861268,0.358,0.03,2.11161467122725e-285,"1","TUBB6"
9.01437296366389e-290,3.44726806724263,0.278,0.009,5.31126855019076e-285,"1","LRRK1"
1.2905061777558e-289,2.93917563630017,0.295,0.013,7.60366239933718e-285,"1","FRYL"
1.63102411616195e-289,3.24426540979441,0.28,0.01,9.6099940924262e-285,"1","NORAD"
8.73257584856419e-289,2.76012469920634,0.296,0.013,5.14523368997402e-284,"1","G3BP1"
3.61449680261046e-288,1.21469106613224,0.598,0.111,2.12966151609808e-283,"1","CLIC1"
5.86417779271912e-288,1.93357726803678,0.376,0.035,3.45517355547011e-283,"1","SETX"
